group_name,output_key,split,sentence,competing_formulas,competing_score,competing_scores,complexity_level,composition_preference,described_formulas,described_score,described_scores,location_score,lose_score,manner_score,modifier_count,num_competing_events,num_described_events,play_score,play_toy_score,route_preference,systematicity_pattern_original,theoretical_max,theoretical_min,tokens,win_score
Sentence,sentence_group,train,heidi loses to charlie in bedroom,(lose charlie)|(win heidi)|(win sophia)|(location heidi playground)|(location charlie playground)|(location heidi street)|(location charlie street),-0.9406002845082965,-0.9488604068756104|-0.9576385021209717|-0.9214312434196472|-0.9822896122932434|-0.8201085925102234|-0.9950640797615051|-0.9588095545768738,Location,-0.07720768451690674,"(win charlie)|(lose heidi)|(and (location charlie bedroom) (location heidi bedroom))|(and (lose heidi)
     (location heidi bedroom)
     (win charlie)
     (location charlie bedroom))",0.8135678768157959,0.9329929947853088|0.8799259662628174|0.8594077229499817|0.8135678768157959,0.8594077229499817,0.8799259662628174,,1,7,4,,,,False,1.0,-0.9670233726501465,heidi|loses|to|charlie|in|bedroom,0.9329929947853088
Sentence,sentence_group,train,heidi loses to charlie in playground,(lose charlie)|(win heidi)|(win sophia)|(location heidi bathroom)|(location charlie bathroom)|(location heidi bedroom)|(location charlie bedroom),-0.9348952599934169,-0.9340869188308716|-0.9309658408164978|-0.9264737367630005|-0.9151185154914856|-0.9211839437484741|-0.9641265869140625|-0.9523112773895264,Location,-0.06814972559610999,"(win charlie)|(lose heidi)|(and (location charlie playground) (location heidi playground))|(and (lose heidi)
     (location heidi playground)
     (win charlie)
     (location charlie playground))",0.819933295249939,0.8752472996711731|0.8518882393836975|0.9371135234832764|0.819933295249939,0.9371135234832764,0.8518882393836975,,1,7,4,,,,False,1.0,-0.9868660739489964,heidi|loses|to|charlie|in|playground,0.8752472996711731
Sentence,sentence_group,train,heidi loses to charlie in shower,(lose charlie)|(win heidi)|(win sophia)|(location heidi playground)|(location charlie playground)|(location heidi street)|(location charlie street),-0.7435892107231277,-0.7299093008041382|-0.8751195073127747|-0.7413780689239502|-0.8163467645645142|-0.12059441953897476|-0.9688936471939087|-0.9528827667236328,Location,-0.3991208026806513,"(win charlie)|(lose heidi)|(and (location charlie bathroom) (location heidi bathroom))|(and (lose heidi)
     (location heidi bathroom)
     (win charlie)
     (location charlie bathroom))",0.14584223926067352,0.8148155212402344|0.6467862129211426|0.17328739166259766|0.14584223926067352,0.17328739166259766,0.6467862129211426,,1,7,4,,,,False,1.0,-0.8780897430011204,heidi|loses|to|charlie|in|shower,0.8148155212402344
Sentence,sentence_group,train,heidi loses to charlie in street,(lose charlie)|(win heidi)|(win sophia)|(location heidi bathroom)|(location charlie bathroom)|(location heidi bedroom)|(location charlie bedroom),-0.9203776035990033,-0.8659562468528748|-0.9493178129196167|-0.8372125029563904|-0.9663254618644714|-0.9857568740844727|-0.8463649153709412|-0.9917094111442566,Location,-0.3124218533436457,"(win charlie)|(lose heidi)|(and (location charlie street) (location heidi street))|(and (lose heidi)
     (location heidi street)
     (win charlie)
     (location charlie street))",0.24883617460727692,0.5473253130912781|0.20675143599510193|0.9296973347663879|0.24883617460727692,0.9296973347663879,0.20675143599510193,,1,7,4,,,,False,1.0,-0.9752846445356097,heidi|loses|to|charlie|in|street,0.5473253130912781
Sentence,sentence_group,train,heidi loses to charlie inside,(lose charlie)|(win heidi)|(win sophia)|(location heidi playground)|(location charlie playground)|(location heidi street)|(location charlie street),-0.9237534999847412,-0.9336735010147095|-0.9539722204208374|-0.9099861979484558|-0.9814814925193787|-0.7251630425453186|-0.9925837516784668|-0.9694142937660217,Location,-0.10505721966425574,"(win charlie)|(lose heidi)|(or (and (location charlie bathroom) (location heidi bathroom)) (and (location charlie bedroom) (location heidi bedroom)))|(or (and (lose heidi)
         (location heidi bathroom)
         (win charlie)
         (location charlie bathroom))
    (and (lose heidi)
         (location heidi bedroom)
         (win charlie)
         (location charlie bedroom)))",0.7531625628471375,0.9247473478317261|0.8599920868873596|0.789919912815094|0.7531625628471375,0.789919912815094,0.8599920868873596,,1,7,4,,,,False,1.0,-0.957172155380249,heidi|loses|to|charlie|inside,0.9247473478317261
Sentence,sentence_group,train,heidi loses to charlie outside,(lose charlie)|(win heidi)|(win sophia)|(location heidi bathroom)|(location charlie bathroom)|(location heidi bedroom)|(location charlie bedroom),-0.945881758417402,-0.9189634919166565|-0.9503914713859558|-0.9148600697517395|-0.9513550400733948|-0.9636453986167908|-0.9473562836647034|-0.9746005535125732,Location,-0.12833247582117713,"(win charlie)|(lose heidi)|(or (and (location charlie playground) (location heidi playground)) (and (location charlie street) (location heidi street)))|(or (and (lose heidi)
         (location heidi playground)
         (win charlie)
         (location charlie playground))
    (and (lose heidi)
         (location heidi street)
         (win charlie)
         (location charlie street)))",0.6972885131835938,0.8126073479652405|0.7140495777130127|0.9502060413360596|0.6972885131835938,0.9502060413360596,0.7140495777130127,,1,7,4,,,,False,1.0,-0.984177223273686,heidi|loses|to|charlie|outside,0.8126073479652405
Sentence,sentence_group,train,sophia beats heidi,(win charlie)|(win heidi)|(lose sophia),-0.9864013195037842,-0.977047860622406|-0.9921686053276062|-0.9899874925613403,Canonical,-0.03415080904960632,(win sophia)|(lose heidi)|(and (win sophia) (lose heidi)),0.9070256948471069,0.9511016011238098|0.9312514066696167|0.9070256948471069,,0.9312514066696167,,0,3,3,,,,True,1.0,-0.9908405145009359,sophia|beats|heidi,0.9511016011238098
Sentence,sentence_group,train,sophia beats heidi in bathroom,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street),-0.9013845069067818,-0.9007161855697632|-0.8894296288490295|-0.8750092387199402|-0.8268592357635498|-0.8513577580451965|-0.9957489967346191|-0.9705705046653748,Location,-0.24052683512369788,"(win sophia)|(lose heidi)|(and (location sophia bathroom) (location heidi bathroom))|(and (win sophia)
     (location sophia bathroom)
     (lose heidi)
     (location heidi bathroom))",0.41696837544441223,0.8608656525611877|0.26693663001060486|0.8446833491325378|0.41696837544441223,0.8446833491325378,0.26693663001060486,,1,7,4,,,,False,1.0,-0.9616513592856271,sophia|beats|heidi|in|bathroom,0.8608656525611877
Sentence,sentence_group,train,sophia beats heidi in bedroom,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street),-0.9651427183832441,-0.8928987383842468|-0.9731385707855225|-0.968630313873291|-0.9811288118362427|-0.9756799340248108|-0.9827068448066711|-0.9818158149719238,Location,-0.07987083991368615,"(win sophia)|(lose heidi)|(and (location sophia bedroom) (location heidi bedroom))|(and (win sophia)
     (location sophia bedroom)
     (lose heidi)
     (location heidi bedroom))",0.7871637940406799,0.8530174493789673|0.7746724486351013|0.9734140038490295|0.7871637940406799,0.9734140038490295,0.7746724486351013,,1,7,4,,,,False,1.0,-0.9713325415338788,sophia|beats|heidi|in|bedroom,0.8530174493789673
Sentence,sentence_group,train,sophia beats heidi in playground,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom),-0.9624182071004596,-0.9758658409118652|-0.9856618642807007|-0.9847287535667419|-0.9710379838943481|-0.9222458004951477|-0.9802855253219604|-0.9171016812324524,Location,-0.05355578660964966,"(win sophia)|(lose heidi)|(and (location sophia playground) (location heidi playground))|(and (win sophia)
     (location sophia playground)
     (lose heidi)
     (location heidi playground))",0.8781980276107788,0.9238166213035583|0.9261814951896667|0.9452633261680603|0.8781980276107788,0.9452633261680603,0.9261814951896667,,1,7,4,,,,False,1.0,-0.9723822133881705,sophia|beats|heidi|in|playground,0.9238166213035583
Sentence,sentence_group,train,sophia beats heidi in shower,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street),-0.9012256520135062,-0.9007530212402344|-0.8884740471839905|-0.8740479350090027|-0.8272588849067688|-0.8517438769340515|-0.9957345724105835|-0.9705672264099121,Location,-0.24027279019355774,"(win sophia)|(lose heidi)|(and (location sophia bathroom) (location heidi bathroom))|(and (win sophia)
     (location sophia bathroom)
     (lose heidi)
     (location heidi bathroom))",0.4167994260787964,0.8600819110870361|0.26634010672569275|0.8447946310043335|0.4167994260787964,0.8447946310043335,0.26634010672569275,,1,7,4,,,,False,1.0,-0.9616513592856271,sophia|beats|heidi|in|shower,0.8600819110870361
Sentence,sentence_group,train,sophia beats heidi in street,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom),-0.997024655342102,-0.9933673739433289|-0.9947253465652466|-0.9936990737915039|-0.9998339414596558|-0.9998133778572083|-0.9989771246910095|-0.9987563490867615,Location,-0.026375969250996945,(win sophia)|(lose heidi)|(and (location sophia street) (location heidi street))|(and (win sophia) (location sophia street) (lose heidi) (location heidi street)),0.9513861536979675,0.9675850868225098|0.9667225480079651|0.9989787340164185|0.9513861536979675,0.9989787340164185,0.9667225480079651,,1,7,4,,,,False,1.0,-0.9984335047858102,sophia|beats|heidi|in|street,0.9675850868225098
Sentence,sentence_group,train,sophia beats heidi inside,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street),-0.9596713100160871,-0.8930227756500244|-0.9708306193351746|-0.9654057025909424|-0.9592231512069702|-0.9590436220169067|-0.9867509603500366|-0.9834223389625549,Location,-0.09660053253173828,"(win sophia)|(lose heidi)|(or (and (location sophia bathroom) (location heidi bathroom)) (and (location sophia bedroom) (location heidi bedroom)))|(or (and (win sophia)
         (location sophia bathroom)
         (lose heidi)
         (location heidi bathroom))
    (and (win sophia)
         (location sophia bedroom)
         (lose heidi)
         (location heidi bedroom)))",0.7491324543952942,0.8587933778762817|0.726287305355072|0.9521182775497437|0.7491324543952942,0.9521182775497437,0.726287305355072,,1,7,4,,,,False,1.0,-0.9702375446047101,sophia|beats|heidi|inside,0.8587933778762817
Sentence,sentence_group,train,sophia beats heidi outside,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom),-0.9913525240761893,-0.9903274774551392|-0.9940160512924194|-0.993211030960083|-0.9944100975990295|-0.9863476753234863|-0.9958896040916443|-0.9852657318115234,Location,-0.03627324104309082,"(win sophia)|(lose heidi)|(or (and (location sophia playground) (location heidi playground)) (and (location sophia street) (location heidi street)))|(or (and (win sophia)
         (location sophia playground)
         (lose heidi)
         (location heidi playground))
    (and (win sophia)
         (location sophia street)
         (lose heidi)
         (location heidi street)))",0.9325124025344849,0.9609864354133606|0.9608204960823059|0.9845499992370605|0.9325124025344849,0.9845499992370605,0.9608204960823059,,1,7,4,,,,False,1.0,-0.9940910339355469,sophia|beats|heidi|outside,0.9609864354133606
Sentence,sentence_group,train,sophia beats heidi with difficulty,(win charlie)|(win heidi)|(lose sophia)|(win_manner with_ease),-0.853438064455986,-0.8806867003440857|-0.9039413332939148|-0.8878787159919739|-0.7412455081939697,Manner,-0.40296239157517755,(win sophia)|(lose heidi)|(win_manner with_difficulty)|(and (win sophia) (lose heidi) (win_manner with_difficulty)),0.19228419661521912,0.7859374284744263|0.7919057607650757|0.20789657533168793|0.19228419661521912,,0.7919057607650757,0.20789657533168793,1,4,4,,,,False,1.0,-0.90012626349926,sophia|beats|heidi|with|difficulty,0.7859374284744263
Sentence,sentence_group,train,sophia beats heidi with difficulty in bathroom,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_ease),-0.43296375684440136,-0.33593329787254333|-0.2681417763233185|-0.17154501378536224|-0.3909233510494232|-0.45210298895835876|-0.6392802000045776|-0.6256688833236694|-0.5801145434379578,Location+Manner,-0.17587440402712673,"(win sophia)|(lose heidi)|(and (location sophia bathroom) (location heidi bathroom))|(win_manner with_difficulty)|(and (win sophia)
     (location sophia bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_difficulty))",0.0011201152810826898,0.18519920110702515|0.11358963698148727|0.30802273750305176|0.1011665016412735|0.0011201152810826898,0.30802273750305176,0.11358963698148727,0.1011665016412735,2,8,5,,,,False,1.0,-0.8112485921010375,sophia|beats|heidi|with|difficulty|in|bathroom,0.18519920110702515
Sentence,sentence_group,train,sophia beats heidi with difficulty in bedroom,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_ease),-0.7153936736285686,-0.5739706754684448|-0.8354528546333313|-0.7894818186759949|-0.9065031409263611|-0.9069303274154663|-0.6353832483291626|-0.6233483552932739|-0.4520789682865143,Location+Manner,-0.47344253584742546,"(win sophia)|(lose heidi)|(and (location sophia bedroom) (location heidi bedroom))|(win_manner with_difficulty)|(and (win sophia)
     (location sophia bedroom)
     (lose heidi)
     (location heidi bedroom)
     (win_manner with_difficulty))",0.0477236807346344,0.6037917733192444|0.5999367237091064|0.7866698503494263|0.09426651895046234|0.0477236807346344,0.7866698503494263,0.5999367237091064,0.09426651895046234,2,8,5,,,,False,1.0,-0.8831701949238777,sophia|beats|heidi|with|difficulty|in|bedroom,0.6037917733192444
Sentence,sentence_group,train,sophia beats heidi with difficulty in playground,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.8525340035557747,-0.9373292326927185|-0.8226237297058105|-0.8175035715103149|-0.9254614114761353|-0.874719500541687|-0.9346528649330139|-0.8709705471992493|-0.6370111703872681,Location+Manner,-0.5046409517526627,"(win sophia)|(lose heidi)|(and (location sophia playground) (location heidi playground))|(win_manner with_difficulty)|(and (win sophia)
     (location sophia playground)
     (lose heidi)
     (location heidi playground)
     (win_manner with_difficulty))",0.1108173131942749,0.7534465193748474|0.7603697776794434|0.8212066292762756|0.12681013345718384|0.1108173131942749,0.8212066292762756,0.7603697776794434,0.12681013345718384,2,8,5,,,,False,1.0,-0.9240728840231895,sophia|beats|heidi|with|difficulty|in|playground,0.7534465193748474
Sentence,sentence_group,train,sophia beats heidi with difficulty in shower,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_ease),-0.43154010735452175,-0.32838165760040283|-0.26321157813072205|-0.16536147892475128|-0.3914176821708679|-0.4528875946998596|-0.6413198113441467|-0.6278248429298401|-0.5819162130355835,Location+Manner,-0.17400373320560902,"(win sophia)|(lose heidi)|(and (location sophia bathroom) (location heidi bathroom))|(win_manner with_difficulty)|(and (win sophia)
     (location sophia bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_difficulty))",0.0011254065902903676,0.18005844950675964|0.10835124552249908|0.31070083379745483|0.101406030356884|0.0011254065902903676,0.31070083379745483,0.10835124552249908,0.101406030356884,2,8,5,,,,False,1.0,-0.8112485921010375,sophia|beats|heidi|with|difficulty|in|shower,0.18005844950675964
Sentence,sentence_group,train,sophia beats heidi with difficulty in street,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.9427755698561668,-0.9895861148834229|-0.9479578733444214|-0.9456497430801392|-0.9873695373535156|-0.9863261580467224|-0.9247159361839294|-0.9228362441062927|-0.8377629518508911,Location+Manner,-0.47497598081827164,"(win sophia)|(lose heidi)|(and (location sophia street) (location heidi street))|(win_manner with_difficulty)|(and (win sophia)
     (location sophia street)
     (lose heidi)
     (location heidi street)
     (win_manner with_difficulty))",0.24912907183170319,0.8492059111595154|0.8495051264762878|0.9351579546928406|0.2625512182712555|0.24912907183170319,0.9351579546928406,0.8495051264762878,0.2625512182712555,2,8,5,,,,False,1.0,-0.9670978486537933,sophia|beats|heidi|with|difficulty|in|street,0.8492059111595154
Sentence,sentence_group,train,sophia beats heidi with difficulty inside,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_ease),-0.6811688952147961,-0.6229294538497925|-0.8264420628547668|-0.7861470580101013|-0.7561203837394714|-0.7642084956169128|-0.6282671093940735|-0.613805890083313|-0.45143070816993713,Location+Manner,-0.45696861669421196,"(win sophia)|(lose heidi)|(or (and (location sophia bathroom) (location heidi bathroom)) (and (location sophia bedroom) (location heidi bedroom)))|(win_manner with_difficulty)|(or (and (win sophia)
         (location sophia bathroom)
         (lose heidi)
         (location heidi bathroom)
         (win_manner with_difficulty))
    (and (win sophia)
         (location sophia bedroom)
         (lose heidi)
         (location heidi bedroom)
         (win_manner with_difficulty)))",0.04330107569694519,0.6238768100738525|0.5965197086334229|0.6864910125732422|0.09419123828411102|0.04330107569694519,0.6864910125732422,0.5965197086334229,0.09419123828411102,2,8,5,,,,False,1.0,-0.8809195086359978,sophia|beats|heidi|with|difficulty|inside,0.6238768100738525
Sentence,sentence_group,train,sophia beats heidi with difficulty outside,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom)|(win_manner with_ease),-0.9184463918209076,-0.9714521169662476|-0.9177328944206238|-0.9143111109733582|-0.9805092215538025|-0.9673450589179993|-0.9124971032142639|-0.8978040218353271|-0.7859196066856384,Location+Manner,-0.488399013876915,"(win sophia)|(lose heidi)|(or (and (location sophia playground) (location heidi playground)) (and (location sophia street) (location heidi street)))|(win_manner with_difficulty)|(or (and (win sophia)
         (location sophia playground)
         (lose heidi)
         (location heidi playground)
         (win_manner with_difficulty))
    (and (win sophia)
         (location sophia street)
         (lose heidi)
         (location heidi street)
         (win_manner with_difficulty)))",0.21149633824825287,0.8224372863769531|0.8278141021728516|0.9261255860328674|0.22320443391799927|0.21149633824825287,0.9261255860328674,0.8278141021728516,0.22320443391799927,2,8,5,,,,False,1.0,-0.9561742395162582,sophia|beats|heidi|with|difficulty|outside,0.8224372863769531
Sentence,sentence_group,train,sophia beats heidi with ease,(win charlie)|(win heidi)|(lose sophia)|(win_manner with_difficulty),-0.9399913400411606,-0.9921302795410156|-0.9992430210113525|-0.9983222484588623|-0.7702698111534119,Manner,-0.03304857015609741,(win sophia)|(lose heidi)|(win_manner with_ease)|(and (win sophia) (lose heidi) (win_manner with_ease)),0.8614307641983032,0.9931531548500061|0.9798175096511841|0.7104673385620117|0.8614307641983032,,0.9798175096511841,0.7104673385620117,1,4,4,,,,False,1.0,-0.9412001371383667,sophia|beats|heidi|with|ease,0.9931531548500061
Sentence,sentence_group,train,sophia beats heidi with ease in bathroom,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_difficulty),-0.8798266127705574,-0.9094639420509338|-0.9671728014945984|-0.9544716477394104|-0.8533356785774231|-0.8653959631919861|-0.9280455112457275|-0.898734450340271|-0.6619929075241089,Location+Manner,-0.24498312175273895,"(win sophia)|(lose heidi)|(and (location sophia bathroom) (location heidi bathroom))|(win_manner with_ease)|(and (win sophia)
     (location sophia bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_ease))",0.2839380204677582,0.9399378299713135|0.3169199526309967|0.8317952156066895|0.02703157067298889|0.2839380204677582,0.8317952156066895,0.3169199526309967,0.02703157067298889,2,8,5,,,,False,1.0,-0.9362645819783211,sophia|beats|heidi|with|ease|in|bathroom,0.9399378299713135
Sentence,sentence_group,train,sophia beats heidi with ease in bedroom,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_difficulty),-0.883012006059289,-0.9641305208206177|-0.9967100620269775|-0.9937723875045776|-0.9719231724739075|-0.9700080156326294|-0.9841049313545227|-0.9799807667732239|-0.20346619188785553,Location+Manner,-0.10965389758348465,"(win sophia)|(lose heidi)|(and (location sophia bedroom) (location heidi bedroom))|(win_manner with_ease)|(and (win sophia)
     (location sophia bedroom)
     (lose heidi)
     (location heidi bedroom)
     (win_manner with_ease))",0.6298542022705078,0.9684760570526123|0.903269350528717|0.9735152721405029|0.11277171969413757|0.6298542022705078,0.9735152721405029,0.903269350528717,0.11277171969413757,2,8,5,,,,False,1.0,-0.8901490997523069,sophia|beats|heidi|with|ease|in|bedroom,0.9684760570526123
Sentence,sentence_group,train,sophia beats heidi with ease in playground,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom)|(win_manner with_difficulty),-0.8955260738730431,-0.9887940883636475|-0.9975268840789795|-0.9965761303901672|-0.9747424125671387|-0.9224190711975098|-0.9648438692092896|-0.8971552848815918|-0.4221508502960205,Location+Manner,-0.07505100220441818,"(win sophia)|(lose heidi)|(and (location sophia playground) (location heidi playground))|(win_manner with_ease)|(and (win sophia)
     (location sophia playground)
     (lose heidi)
     (location heidi playground)
     (win_manner with_ease))",0.7653194069862366,0.9869402647018433|0.9848439693450928|0.9303213953971863|0.4593760073184967|0.7653194069862366,0.9303213953971863,0.9848439693450928,0.4593760073184967,2,8,5,,,,False,1.0,-0.9005562290549278,sophia|beats|heidi|with|ease|in|playground,0.9869402647018433
Sentence,sentence_group,train,sophia beats heidi with ease in shower,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_difficulty),-0.8804597184062004,-0.9098749756813049|-0.9665988087654114|-0.9539498090744019|-0.8554211854934692|-0.8670968413352966|-0.9286760091781616|-0.8993790149688721|-0.6626811027526855,Location+Manner,-0.2447002362459898,"(win sophia)|(lose heidi)|(and (location sophia bathroom) (location heidi bathroom))|(win_manner with_ease)|(and (win sophia)
     (location sophia bathroom)
     (lose heidi)
     (location heidi bathroom)
     (win_manner with_ease))",0.28418469429016113,0.9395460486412048|0.316047340631485|0.832893967628479|0.027052365243434906|0.28418469429016113,0.832893967628479,0.316047340631485,0.027052365243434906,2,8,5,,,,False,1.0,-0.9362645819783211,sophia|beats|heidi|with|ease|in|shower,0.9395460486412048
Sentence,sentence_group,train,sophia beats heidi with ease in street,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom)|(win_manner with_difficulty),-0.984595350921154,-0.996402382850647|-0.999718427658081|-0.9992663264274597|-0.999858558177948|-0.9997908473014832|-0.9977622032165527|-0.9976454377174377|-0.8863186240196228,Location+Manner,-0.03125385940074921,"(win sophia)|(lose heidi)|(and (location sophia street) (location heidi street))|(win_manner with_ease)|(and (win sophia)
     (location sophia street)
     (lose heidi)
     (location heidi street)
     (win_manner with_ease))",0.9210953116416931,0.9966803789138794|0.9947727918624878|0.9977192878723145|0.8202242255210876|0.9210953116416931,0.9977192878723145,0.9947727918624878,0.8202242255210876,2,8,5,,,,False,1.0,-0.9858806878328323,sophia|beats|heidi|with|ease|in|street,0.9966803789138794
Sentence,sentence_group,train,sophia beats heidi with ease inside,(win charlie)|(win heidi)|(lose sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street)|(win_manner with_difficulty),-0.8862727954983711,-0.9633722901344299|-0.9940344095230103|-0.9906968474388123|-0.9686665534973145|-0.9673091173171997|-0.9762091040611267|-0.9690577387809753|-0.26083630323410034,Location+Manner,-0.12733257375657558,"(win sophia)|(lose heidi)|(or (and (location sophia bathroom) (location heidi bathroom)) (and (location sophia bedroom) (location heidi bedroom)))|(win_manner with_ease)|(or (and (win sophia)
         (location sophia bathroom)
         (lose heidi)
         (location heidi bathroom)
         (win_manner with_ease))
    (and (win sophia)
         (location sophia bedroom)
         (lose heidi)
         (location heidi bedroom)
         (win_manner with_ease)))",0.5872228741645813,0.9676145911216736|0.8296194672584534|0.9551358819007874|0.10585185140371323|0.5872228741645813,0.9551358819007874,0.8296194672584534,0.10585185140371323,2,8,5,,,,False,1.0,-0.8957529775798321,sophia|beats|heidi|with|ease|inside,0.9676145911216736
Sentence,sentence_group,train,sophia beats heidi with ease outside,(win charlie)|(win heidi)|(lose sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom)|(win_manner with_difficulty),-0.9734905511140823,-0.994943380355835|-0.999633252620697|-0.9991273880004883|-0.9965860843658447|-0.9896273016929626|-0.9953105449676514|-0.9862557053565979|-0.8264407515525818,Location+Manner,-0.04266083240509033,"(win sophia)|(lose heidi)|(or (and (location sophia playground) (location heidi playground)) (and (location sophia street) (location heidi street)))|(win_manner with_ease)|(or (and (win sophia)
         (location sophia playground)
         (lose heidi)
         (location heidi playground)
         (win_manner with_ease))
    (and (win sophia)
         (location sophia street)
         (lose heidi)
         (location heidi street)
         (win_manner with_ease)))",0.8947428464889526,0.9956479072570801|0.9939610958099365|0.9863579273223877|0.7736477851867676|0.8947428464889526,0.9863579273223877,0.9939610958099365,0.7736477851867676,2,8,5,,,,False,1.0,-0.9745632782578468,sophia|beats|heidi|with|ease|outside,0.9956479072570801
Sentence,sentence_group,train,sophia loses to heidi,(lose heidi)|(win charlie)|(win sophia),-0.9793221950531006,-0.9848377108573914|-0.9644848704338074|-0.988644003868103,Canonical,-0.03800889849662781,(win heidi)|(lose sophia)|(and (lose sophia) (win heidi)),0.8848469853401184,0.943939208984375|0.9017725586891174|0.8848469853401184,,0.9017725586891174,,0,3,3,,,,True,1.0,-0.9834784269332886,sophia|loses|to|heidi,0.943939208984375
Sentence,sentence_group,train,sophia loses to heidi in bathroom,(lose heidi)|(win charlie)|(win sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street),-0.9781697137015206,-0.9919242858886719|-0.9802281260490417|-0.9927091598510742|-0.9186351895332336|-0.9703975915908813|-0.9933574795722961|-0.9999361634254456,Location,-0.07491282622019446,"(win heidi)|(lose sophia)|(and (location heidi bathroom) (location sophia bathroom))|(and (lose sophia)
     (location sophia bathroom)
     (win heidi)
     (location heidi bathroom))",0.8536661863327026,0.9706571102142334|0.9044390320777893|0.9106408953666687|0.8536661863327026,0.9106408953666687,0.9044390320777893,,1,7,4,,,,False,1.0,-0.9804905312401908,sophia|loses|to|heidi|in|bathroom,0.9706571102142334
Sentence,sentence_group,train,sophia loses to heidi in bedroom,(lose heidi)|(win charlie)|(win sophia)|(location sophia playground)|(location heidi playground)|(location sophia street)|(location heidi street),-0.982672529561179,-0.9905580878257751|-0.9556615352630615|-0.9911591410636902|-0.9641528129577637|-0.979854166507721|-0.9976694583892822|-0.9996525049209595,Location,-0.03657114505767822,"(win heidi)|(lose sophia)|(and (location heidi bedroom) (location sophia bedroom))|(and (lose sophia)
     (location sophia bedroom)
     (win heidi)
     (location heidi bedroom))",0.9110913872718811,0.9438864588737488|0.9395628571510315|0.9595382809638977|0.9110913872718811,0.9595382809638977,0.9395628571510315,,1,7,4,,,,False,1.0,-0.9859099388122559,sophia|loses|to|heidi|in|bedroom,0.9438864588737488
Sentence,sentence_group,train,sophia loses to heidi in playground,(lose heidi)|(win charlie)|(win sophia)|(location sophia bathroom)|(location heidi bathroom)|(location sophia bedroom)|(location heidi bedroom),-0.9490236384528024,-0.9819234609603882|-0.9626463055610657|-0.9892382025718689|-0.9113114476203918|-0.9313108325004578|-0.9393945336341858|-0.9273406863212585,Location,-0.0516585111618042,"(win heidi)|(lose sophia)|(and (location heidi playground) (location sophia playground))|(and (lose sophia)
     (location sophia playground)
     (win heidi)
     (location heidi playground))",0.8812584280967712,0.9437023401260376|0.9253857135772705|0.9296627640724182|0.8812584280967712,0.9296627640724182,0.9253857135772705,,1,7,4,,,,False,1.0,-0.9554105997085571,sophia|loses|to|heidi|in|playground,0.9437023401260376
